,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
2835,0,26,1,104470,1.0,18,6.0,3,6,1,4,3,3,2.0,4.0,1.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2836,0,28,2,28580,1.0,12,7.0,2,7,0,7,3,3,1.0,4.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2837,0,53,7,39200,6.0,16,22.0,3,17,15,2,3,4,3.0,3.0,4.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2838,1,18,2,34680,1.0,12,0.0,4,0,0,0,1,2,2.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
2839,0,57,2,63060,3.0,12,32.0,3,1,0,0,2,4,1.0,1.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2840,0,53,2,31620,4.0,15,26.0,4,14,4,8,3,2,2.0,2.0,4.0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2841,0,35,15,21450,1.0,13,10.0,6,10,0,8,3,3,4.0,1.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2842,1,29,2,28750,1.0,4,1.0,3,1,0,0,3,2,4.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2843,0,25,6,22160,2.0,13,6.0,2,3,1,2,3,3,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2844,0,29,1,27160,0.0,18,8.0,2,7,1,1,3,4,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2845,0,50,2,61420,3.0,13,28.0,3,8,0,7,3,1,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
2846,0,32,1,191890,0.0,12,4.0,3,3,1,2,3,3,1.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
2847,0,45,2,35400,1.0,13,24.0,6,24,9,11,1,4,3.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2848,0,37,15,27030,2.0,14,19.0,2,10,4,7,3,2,1.0,1.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2849,0,43,6,22580,4.0,18,7.0,2,3,1,2,3,4,1.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2850,0,22,2,11020,6.0,19,4.0,3,2,2,2,3,3,3.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2851,0,49,7,190330,2.0,18,7.0,5,4,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
2852,0,30,10,41970,1.0,13,11.0,3,10,1,9,3,3,1.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2853,0,21,2,137570,1.0,15,0.0,3,0,0,0,3,4,1.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2854,0,54,2,89380,7.0,11,19.0,2,1,0,0,3,3,3.0,3.0,3.0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2855,0,57,2,20130,3.0,15,12.0,5,5,1,4,3,4,3.0,3.0,3.0,1,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2856,0,33,6,112450,0.0,21,8.0,3,7,0,7,4,4,3.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2857,0,26,7,26930,5.0,17,8.0,3,0,0,0,3,2,2.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2858,0,27,5,42600,1.0,11,4.0,2,4,2,2,3,3,4.0,2.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2859,0,55,18,36970,3.0,13,23.0,1,3,1,2,3,3,4.0,4.0,3.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2860,0,37,1,170680,3.0,23,8.0,6,4,0,1,4,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2861,0,27,2,168230,0.0,17,6.0,3,5,1,4,3,3,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2862,0,31,16,99070,2.6948303347756775,13,6.0,3,5,0,3,3,4,4.0,3.0,4.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2863,1,26,26,20240,1.0,15,8.0,2,8,1,7,3,3,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2864,0,36,10,25170,2.0,14,12.0,3,4,1,3,3,4,2.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2865,1,37,29,137580,1.0,5,10.0,5,10,0,8,3,2,3.0,4.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2866,0,34,3,50630,6.0,12,12.0,2,1,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2867,0,31,7,46840,1.0,16,2.0,4,2,2,2,3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2868,0,50,15,53770,4.0,14,16.0,3,2,2,1,3,4,3.0,2.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2869,0,38,3,23060,2.0,19,13.0,5,4,1,2,3,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2870,0,26,23,63890,0.0,22,8.0,2,7,0,7,4,3,3.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2871,0,34,8,41480,1.0,11,11.0,3,11,7,9,3,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2872,1,35,10,36900,1.0,3,10.0,2,10,7,8,3,3,1.0,3.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2873,0,26,3,32940,1.0,11,1.0,6,1,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2874,0,39,2,51550,2.0,18,7.0,3,2,2,2,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2875,0,46,5,21740,3.0,11,23.0,3,12,4,9,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2876,0,51,2,190490,7.0,13,23.0,2,20,15,15,3,4,4.0,4.0,1.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
2877,0,51,2,56750,5.0,13,13.0,2,4,1,2,2,3,4.0,3.0,3.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2878,1,19,5,76440,1.0,9,1.0,2,1,0,0,3,3,2.0,1.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2879,0,40,5,43320,7.0,14,8.0,3,5,1,3,3,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2880,1,49,8,89980,1.0,7,9.0,2,9,7,7,1,3,3.0,4.0,1.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2881,0,22,13,29910,1.0,19,2.0,3,2,1,2,3,4,4.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2882,0,34,5,102480,1.0,12,6.0,4,6,1,3,3,3,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2883,0,42,6,40140,8.0,13,24.0,3,1,0,1,3,3,4.0,4.0,2.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2884,0,45,13,54840,1.0,20,6.0,6,6,0,4,4,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2885,0,36,2,79180,2.0,12,8.0,3,6,0,1,3,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2886,0,30,10,57700,1.0,16,5.0,2,5,0,4,3,3,4.0,4.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2887,0,54,4,40140,2.0,19,16.0,4,9,7,1,3,4,2.0,2.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2888,0,46,1,190810,3.0,21,12.0,2,9,4,7,4,4,4.0,3.0,4.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,0,39,1,105120,1.0,12,10.0,2,10,7,9,3,4,2.0,3.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2890,0,41,2,35970,3.0,13,11.0,2,3,1,2,3,1,3.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2891,0,43,4,96990,8.0,19,18.0,3,8,0,1,3,4,1.0,3.0,2.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
2892,1,25,12,82370,1.0,7,6.0,6,6,0,3,2,1,2.0,1.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2893,0,46,6,17020,5.0,21,25.0,2,4,0,3,4,2,1.0,4.0,1.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2894,0,22,23,46630,0.0,13,3.0,1,2,2,1,3,4,1.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2895,0,58,4,21540,4.0,21,29.0,3,1,0,0,4,2,4.0,4.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2896,0,43,2,78610,1.0,14,20.0,1,20,1,8,3,3,3.0,4.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
2897,0,27,2,45410,1.0,14,9.0,4,9,5,8,3,4,2.0,3.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
2898,0,43,8,26830,4.0,11,21.0,3,1,0,0,3,4,2.94709236031927,3.0,3.0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2899,0,24,2,14160,1.0,15,6.0,3,6,1,2,3,4,4.0,3.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2900,1,29,35,28860,3.0,6,10.0,4,7,7,7,3,3,3.0,2.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2901,0,34,7,27410,0.0,15,2.0,3,1,0,0,3,4,1.0,3.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
2902,0,39,3,134020,7.0,14,18.0,1,7,1,7,3,3,4.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2903,0,55,1,120310,3.0,11,37.0,5,10,7,7,1,3,4.0,2.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2904,0,44,2,34520,4.0,11,14.0,2,10,0,2,3,4,1.0,2.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2905,0,45,2,171740,9.0,14,12.0,6,10,9,8,3,4,4.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2906,0,27,5,37550,1.0,19,5.0,2,5,0,3,3,4,3.0,2.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2907,0,48,2,23700,2.0,11,27.0,3,5,2,1,3,4,3.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2908,0,43,1,52650,4.0,11,12.0,4,5,2,2,3,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2909,0,55,16,47790,0.0,14,4.0,6,3,1,2,3,4,4.0,2.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2910,0,46,2,88370,2.0,18,15.0,3,3,1,2,3,3,2.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2911,0,36,5,47710,4.0,13,16.0,2,13,1,12,3,3,4.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2912,0,38,1,176030,4.0,16,12.0,0,8,0,7,3,3,4.0,3.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2913,0,22,6,49070,1.0,21,4.0,2,4,1,1,4,3,3.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
2914,0,37,6,75870,0.0,22,7.0,5,6,1,3,4,4,1.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2915,0,24,2,187220,0.0,22,6.0,3,5,3,4,4,3,3.0,4.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
2916,0,51,11,105270,4.0,14,31.0,3,29,11,10,3,3,2.0,2.0,2.0,1,1,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2917,0,51,6,24500,0.0,12,11.0,2,10,1,0,3,2,1.0,3.0,3.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2918,0,30,3,30580,9.0,14,10.0,2,5,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2919,1,28,30,187890,3.0,15,6.0,4,2,2,2,3,2,1.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2920,0,51,14,77250,1.0,13,33.0,2,33,0,10,3,3,4.0,3.0,4.0,1,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2921,0,46,2,34200,3.0,13,22.0,3,2,2,1,3,3,3.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2922,0,28,8,135910,5.0,20,6.0,2,2,2,2,4,4,4.0,4.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2923,0,39,1,68040,8.0,14,13.0,3,5,0,4,3,1,2.0,3.0,4.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
2924,0,44,1,15630,5.0,12,9.0,3,4,1,3,3,3,2.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2925,0,54,4,24780,6.0,11,13.0,0,9,7,0,3,3,2.0,2.0,4.0,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2926,0,29,13,22100,8.0,17,11.0,4,7,1,6,3,4,3.0,4.0,3.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2927,0,37,7,15140,1.0,14,4.0,3,4,1,2,1,3,2.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2928,1,45,23,34410,2.0,8,5.0,5,1,0,0,2,2,3.0,4.0,2.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2929,0,36,1,86060,1.0,14,17.0,3,17,12,8,3,4,3.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2930,1,40,10,59850,2.0,10,9.0,1,5,1,0,3,2,2.0,3.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2931,0,32,2,47210,3.0,14,6.0,3,3,0,2,3,4,4.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2932,0,38,9,198450,7.0,11,7.0,3,0,0,0,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2933,0,53,1,44250,6.0,22,33.0,2,12,3,8,4,2,1.0,1.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2934,0,37,1,53460,4.0,11,7.0,2,5,0,1,3,4,4.0,2.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2935,0,46,7,57310,8.0,17,6.0,2,2,2,2,3,3,4.0,3.0,1.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2936,0,36,4,13590,4.0,12,17.0,2,5,0,3,3,2,1.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2937,0,46,2,42720,7.0,13,24.0,3,2,2,2,3,3,4.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2938,0,54,20,48550,9.0,25,16.0,2,4,0,3,4,4,1.0,4.0,3.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2939,0,31,13,42440,9.0,13,8.0,3,3,0,2,3,3,4.0,4.0,4.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2940,0,43,11,37480,7.0,14,8.0,3,3,1,2,3,3,4.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2941,0,41,4,121690,1.0,19,5.0,2,5,0,4,3,4,1.0,2.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2942,0,40,1,30680,3.0,19,20.0,3,1,0,1,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2943,0,21,13,87260,1.0,11,3.0,2,3,1,2,3,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2944,0,52,4,29110,2.0,17,26.0,3,9,7,8,3,2,1.0,1.0,3.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2945,0,37,19,68150,5.0,13,17.0,3,1,0,0,4,3,1.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2946,0,47,2,43640,3.0,11,26.0,3,20,5,6,3,2,2.0,3.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
